stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station
S3494,,François Couperin,43.6127220678064,3.90283795378972,1,
479,11104,François Couperin,43.6127220678064,3.90283795378972,0,S3494
501,11219,François Couperin,43.612882419269,3.90355997076415,0,S3494
S3495,,François Dezeuze,43.6086800917722,3.84566856385133,1,
263,07122,François Dezeuze,43.6086800917722,3.84566856385133,0,S3495
286,07209,François Dezeuze,43.608595951492,3.84654472896969,0,S3495
S3496,,Françoise,43.6199568052202,3.89113229456896,1,
334,08210,Françoise,43.6199568052202,3.89113229456896,0,S3496
547,14110,Françoise,43.619945686636,3.89128048302267,0,S3496
S3497,,Frédéric Bazille,43.6027043748847,3.88054379500569,1,
557,16206,Frédéric Bazille,43.6027043748847,3.88054379500569,0,S3497
S3498,,Frédéric Fabrèges,43.597358550259,3.88662111976752,1,
69,03110,Frédéric Fabrèges,43.597358550259,3.88662111976752,0,S3498
104,03218,Frédéric Fabrèges,43.5973786483705,3.8864732327555,0,S3498
S3499,,Frédéric Peysson,43.6025294161159,3.8802050647848,1,
523,12206,Frédéric Peysson,43.6025294161159,3.8802050647848,0,S3499
S3500,,Galéra,43.6365896801354,3.83620694010024,1,
803,24118,Galéra,43.6365896801354,3.83620694010024,0,S3500
820,24218,Galéra,43.6365081161518,3.83625430874425,0,S3500
S3501,,Gambetta,43.6066567276748,3.87191645156823,1,
7,01104,Gambetta,43.6066567276748,3.87191645156823,0,S3501
42,01234,Gambetta,43.6072608273034,3.87052234193997,0,S3501
S3502,,Garcia Lorca,43.5911671394424,3.89021305241502,1,
66,03107,Garcia Lorca,43.5911671394424,3.89021305241502,0,S3502
107,03221,Garcia Lorca,43.590908674834,3.89005760969797,0,S3502
1282,43137,Garcia Lorca,43.5910407295796,3.89087748719573,0,S3502
1300,43221,Garcia Lorca,43.5910673324132,3.89090294678733,0,S3502
S3503,,Gardioles,43.6250682154211,3.85081655732953,1,
250,07108,Gardioles,43.6250682154211,3.85081655732953,0,S3503
299,07223,Gardioles,43.6247101114775,3.85199507880577,0,S3503
S3504,,Gare Saint-Roch,43.6049706716887,3.87921949262933,1,
1,00017,Gare Saint-Roch,43.6049706716887,3.87921949262933,0,S3504
2,00018,Gare Saint-Roch,43.6046380115575,3.87859196514145,0,S3504
4,00021,Gare Saint-Roch,43.604132144047,3.87813296304905,0,S3504
1160,41135,Gare Saint-Roch,43.6057394168241,3.8801557150493,0,S3504
1183,41221,Gare Saint-Roch,43.6057660224829,3.88018117619871,0,S3504
1279,43127,Gare Saint-Roch,43.605351081248,3.87965038044627,0,S3504
1303,43231,Gare Saint-Roch,43.6052434235599,3.87963510162042,0,S3504
S3505,,Garigliano,43.6187964617273,3.89742383610729,1,
320,08119,Garigliano,43.6187964617273,3.89742383610729,0,S3505
331,08205,Garigliano,43.6186104269434,3.8972331425441,0,S3505
S3506,,Garosud (Jeune Parque),43.5804681845903,3.87079252397409,1,
170,05101,Garosud (Jeune Parque),43.5804681845903,3.87079252397409,0,S3506
181,05131,Garosud (Jeune Parque),43.5809836236162,3.86931010408987,0,S3506
182,05132,Garosud (Jeune Parque),43.5808280580288,3.86950378368088,0,S3506
476,10260,Garosud (Jeune Parque),43.5807348176937,3.86910558059649,0,S3506
S3507,,Gascogne,43.6343243200791,3.86002314517298,1,
221,06117,Gascogne,43.6343243200791,3.86002314517298,0,S3507
232,06205,Gascogne,43.63438879211,3.85991346959803,0,S3507
S3508,,Gémeaux,43.633261953472,3.82262867124248,1,
12,01124,Gémeaux,43.633261953472,3.82262867124248,0,S3508
37,01213,Gémeaux,43.6319550216383,3.82222336214138,0,S3508
S3509,,Georges Brassens,43.5956976021853,3.86244423762293,1,
227,06126,Georges Brassens,43.5956976021853,3.86244423762293,0,S3509
244,06226,Georges Brassens,43.5958769762589,3.86247376554408,0,S3509
S3510,,Georges Danton,43.5996429627203,3.84327754641707,1,
120,04106,Georges Danton,43.5996429627203,3.84327754641707,0,S3510
162,04235,Georges Danton,43.5994607952854,3.84280269517864,0,S3510
S3511,,Georges Frêche Hôtel de Ville,43.5993167421199,3.89486304181729,1,
1284,43141,Georges Frêche Hôtel de Ville,43.5993167421199,3.89486304181729,0,S3511
1298,43217,Georges Frêche Hôtel de Ville,43.5993528646136,3.89485165719292,0,S3511
S3512,,Georges Méliès,43.6066844481333,3.92296160350557,1,
364,09141,Georges Méliès,43.6066844481333,3.92296160350557,0,S3512
398,09241,Georges Méliès,43.6067940942977,3.92284093319964,0,S3512
S3513,,Glycines,43.6118862819209,3.86382933605826,1,
352,09118,Glycines,43.6118862819209,3.86382933605826,0,S3513
380,09210,Glycines,43.6120030178798,3.86320146212474,0,S3513
S3514,,Goélands,43.6161682854052,3.90324178866189,1,
414,10122,Goélands,43.6161682854052,3.90324178866189,0,S3514
455,10230,Goélands,43.6165014908657,3.90320143362655,0,S3514
S3515,,Gouara,43.6030643418636,3.86277705922043,1,
259,07118,Gouara,43.6030643418636,3.86277705922043,0,S3515
290,07213,Gouara,43.6030384299099,3.86270214400029,0,S3515
S3516,,Grammont,43.6141228044854,3.93065391429186,1,
518,12201,Grammont,43.6141228044854,3.93065391429186,0,S3516
S3517,,Grèzes,43.60964016409,3.82764338704021,1,
269,07129,Grèzes,43.60964016409,3.82764338704021,0,S3517
280,07202,Grèzes,43.6097283229193,3.82776940652927,0,S3517
S3518,,Guglielmo Marconi,43.6114517263899,3.91231754982244,1,
415,10123,Guglielmo Marconi,43.6114517263899,3.91231754982244,0,S3518
454,10229,Guglielmo Marconi,43.61186418833,3.91239079037532,0,S3518
S3519,,Guillaume Janvier,43.5976454091688,3.864561933285,1,
218,06109,Guillaume Janvier,43.5976454091688,3.864561933285,0,S3519
235,06212,Guillaume Janvier,43.5970985693637,3.86381752569076,0,S3519
S3520,,Gustave Eiffel,43.6092551368515,3.83274287185258,1,
267,07127,Gustave Eiffel,43.6092551368515,3.83274287185258,0,S3520
282,07204,Gustave Eiffel,43.6087780994685,3.83343556300822,0,S3520
S3521,,Halles de la Paillade,43.6274778911626,3.81765165501266,1,
22,01137,Halles de la Paillade,43.6274778911626,3.81765165501266,0,S3521
45,01240,Halles de la Paillade,43.627865324708,3.8175874480338,0,S3521
1144,41103,Halles de la Paillade,43.6275697871031,3.81750552997029,0,S3521
1199,41253,Halles de la Paillade,43.6275702949051,3.81746841608473,0,S3521
S3522,,Hauts de Massane,43.636166291186,3.82258047914887,1,
13,01125,Hauts de Massane,43.636166291186,3.82258047914887,0,S3522
36,01212,Hauts de Massane,43.6361277972316,3.82276514072818,0,S3522
1146,41107,Hauts de Massane,43.6363704329782,3.82277145576433,0,S3522
1197,41249,Hauts de Massane,43.6363711124573,3.82272196301699,0,S3522
S3523,,Hélios,43.6010230298201,3.88559485359729,1,
339,08218,Hélios,43.6010230298201,3.88559485359729,0,S3523
S3524,,Henri Dunant,43.6268703093627,3.86904418370386,1,
407,10110,Henri Dunant,43.6268703093627,3.86904418370386,0,S3524
444,10210,Henri Dunant,43.6267982434541,3.8690546255953,0,S3524
S3525,,Henri Marès,43.6201672442613,3.85413902453448,1,
78,03125,Henri Marès,43.6201672442613,3.85413902453448,0,S3525
95,03206,Henri Marès,43.6201017379391,3.85432289671413,0,S3525
S3526,,Henri René,43.6031682633384,3.88205317273247,1,
327,08132,Henri René,43.6031682633384,3.88205317273247,0,S3526
S3527,,Hippolyte Rech,43.6201474515514,3.86512679044356,1,
186,05138,Hippolyte Rech,43.6201474515514,3.86512679044356,0,S3527
206,05238,Hippolyte Rech,43.6196920205441,3.86554769658461,0,S3527
S3528,,Hôpital Lapeyronie,43.6316510467744,3.85257532406546,1,
1151,41117,Hôpital Lapeyronie,43.6316510467744,3.85257532406546,0,S3528
1192,41239,Hôpital Lapeyronie,43.6316686730378,3.85260054534845,0,S3528
S3529,,Hortus,43.6432228158704,3.86012441140254,1,
183,05133,Hortus,43.6432228158704,3.86012441140254,0,S3529
201,05230,Hortus,43.6429753736315,3.85982070888433,0,S3529
S3530,,Hôtel du Département,43.6220697534915,3.83502136043073,1,
271,07132,Hôtel du Département,43.6220697534915,3.83502136043073,0,S3530
1270,43109,Hôtel du Département,43.6218017033289,3.83490295770799,0,S3530
1312,43249,Hôtel du Département,43.6220241364681,3.83506966179401,0,S3530
S3531,,Industrie,43.584752059771,3.88181485642237,1,
62,03103,Industrie,43.584752059771,3.88181485642237,0,S3531
111,03225,Industrie,43.5847270443913,3.88167814746025,0,S3531
S3532,,Iris,43.5990755198292,3.88536887880921,1,
70,03111,Iris,43.5990755198292,3.88536887880921,0,S3532
103,03217,Iris,43.5987514886261,3.885397204296,0,S3532
S3533,,Irissou,43.5939466330712,3.85271292945651,1,
565,17135,Irissou,43.5939466330712,3.85271292945651,0,S3533
573,17235,Irissou,43.593883556711,3.85272362436007,0,S3533
S3534,,Jacques Prévert,43.6423416052145,3.81408835537943,1,
17,01131,Jacques Prévert,43.6423416052145,3.81408835537943,0,S3534
30,01205,Jacques Prévert,43.6422605572119,3.81409863693408,0,S3534
S3535,,Jasse de Maurin,43.5795569359663,3.86276762755702,1,
420,10138,Jasse de Maurin,43.5795569359663,3.86276762755702,0,S3535
472,10254,Jasse de Maurin,43.5797255771975,3.86292051620198,0,S3535
S3536,,Jean Bart,43.6255835516352,3.83769999140521,1,
273,07137,Jean Bart,43.6255835516352,3.83769999140521,0,S3536
S3537,,Jean Calvin,43.6186642209244,3.84590760127084,1,
411,10114,Jean Calvin,43.6186642209244,3.84590760127084,0,S3537
441,10205,Jean Calvin,43.6185743575433,3.84590522667721,0,S3537
S3538,,Jean Mermoz,43.6126025565135,3.88929896484559,1,
126,04116,Jean Mermoz,43.6126025565135,3.88929896484559,0,S3538
451,10220,Jean Mermoz,43.612996593382,3.88877764763235,0,S3538
S3539,,Jean Mirailhet,43.5961288185895,3.89212911298444,1,
310,08103,Jean Mirailhet,43.5961288185895,3.89212911298444,0,S3539
416,10125,Jean Mirailhet,43.5968243984061,3.89251912721603,0,S3539
S3540,,Jean Vachet,43.5923482992442,3.88495154836371,1,
517,12134,Jean Vachet,43.5923482992442,3.88495154836371,0,S3540
537,12234,Jean Vachet,43.5928278831133,3.88536033119258,0,S3540
S3541,,Jeu de Mail des Abbés,43.6202104463057,3.8840982200545,1,
1222,42145,Jeu de Mail des Abbés,43.6202104463057,3.8840982200545,0,S3541
1245,42225,Jeu de Mail des Abbés,43.6202111538231,3.88404874205847,0,S3541
S3542,,Jules Guesde,43.6114734587923,3.84648469366853,1,
1273,43115,Jules Guesde,43.6114734587923,3.84648469366853,0,S3542
1309,43243,Jules Guesde,43.6115073328732,3.84663405649798,0,S3542
S3543,,La Gaillarde,43.6162513784556,3.857722246641,1,
88,03140,La Gaillarde,43.6162513784556,3.857722246641,0,S3543
116,03231,La Gaillarde,43.616282918047,3.85867583532559,0,S3543
S3544,,La Martelle,43.6073176935561,3.82656832293054,1,
270,07131,La Martelle,43.6073176935561,3.82656832293054,0,S3544
279,07201,La Martelle,43.6066435507389,3.82656311214596,0,S3544
S3545,,La Pile,43.6173183294404,3.86811973689509,1,
74,03119,La Pile,43.6173183294404,3.86811973689509,0,S3545
99,03211,La Pile,43.6171433298036,3.8677809580574,0,S3545
S3546,,La Rauze,43.5934705270149,3.8956930946039,1,
1283,43139,La Rauze,43.5934705270149,3.8956930946039,0,S3546
1299,43219,La Rauze,43.5935143880322,3.89576850263152,0,S3546
S3547,,La Source,43.6210466975256,3.85681050975855,1,
252,07110,La Source,43.6210466975256,3.85681050975855,0,S3547
297,07221,La Source,43.6216600735185,3.85602249207943,0,S3547
S3548,,Lagoya,43.6121709930806,3.9061263315752,1,
423,10146,Lagoya,43.6121709930806,3.9061263315752,0,S3548
467,10249,Lagoya,43.6121564290982,3.90589085173028,0,S3548
S3549,,Las Cazes,43.616103313823,3.8471143819564,1,
345,09111,Las Cazes,43.616103313823,3.8471143819564,0,S3549
387,09217,Las Cazes,43.6165324032967,3.8466431672768,0,S3549
S3550,,Las Rébès,43.6208021348586,3.84924328826401,1,
80,03129,Las Rébès,43.6208021348586,3.84924328826401,0,S3550
93,03204,Las Rébès,43.6207307627791,3.84920427516281,0,S3550
S3551,,Las Sorbès,43.6151585360101,3.85488444807347,1,
348,09114,Las Sorbès,43.6151585360101,3.85488444807347,0,S3551
384,09214,Las Sorbès,43.6152734487993,3.85502360694067,0,S3551
S3552,,Lavalette,43.6377348431733,3.86933577192312,1,
188,05161,Lavalette,43.6377348431733,3.86933577192312,0,S3552
210,05284,Lavalette,43.6375575674507,3.86915772114732,0,S3552
S3553,,Lavandin,43.6003463922959,3.85148495381712,1,
561,17131,Lavandin,43.6003463922959,3.85148495381712,0,S3553
S3554,,Le Grand M,43.5909717821731,3.85458812505853,1,
215,06105,Le Grand M,43.5909717821731,3.85458812505853,0,S3554
238,06216,Le Grand M,43.5906117784029,3.85525879036367,0,S3554
462,10244,Le Grand M,43.5911057065614,3.85465352215637,0,S3554
S3555,,Lemasson,43.5937104131978,3.87327545449656,1,
1211,42119,Lemasson,43.5937104131978,3.87327545449656,0,S3555
1256,42251,Lemasson,43.5937370202297,3.87330090708024,0,S3555
S3556,,Léon Blum,43.6092604458886,3.89040820282274,1,
393,09234,Léon Blum,43.6092604458886,3.89040820282274,0,S3556
1163,41141,Léon Blum,43.6089133592868,3.89016369677972,0,S3556
1180,41215,Léon Blum,43.6089399626543,3.89018916400619,0,S3556
S3557,,Léon Cordès,43.6015907148623,3.88298774997794,1,
509,12112,Léon Cordès,43.6015907148623,3.88298774997794,0,S3557
S3558,,Lepic,43.6014070452941,3.86300493232419,1,
258,07117,Lepic,43.6014070452941,3.86300493232419,0,S3558
S3559,,Les Arceaux,43.6098956946996,3.86219250369623,1,
1275,43119,Les Arceaux,43.6098956946996,3.86219250369623,0,S3559
1307,43239,Les Arceaux,43.6099793607256,3.86199678596641,0,S3559
S3560,,Les Aubes,43.6136788353833,3.88884567796858,1,
546,14109,Les Aubes,43.6136788353833,3.88884567796858,0,S3560
549,14209,Les Aubes,43.6135815838487,3.8887316793859,0,S3560
1219,42139,Les Aubes,43.6139711840498,3.88851955268758,0,S3560
1248,42231,Les Aubes,43.6139548080509,3.88840775122509,0,S3560
S3561,,Les Bouisses,43.5993251472128,3.83509284038327,1,
276,07163,Les Bouisses,43.5993251472128,3.83509284038327,0,S3561
277,07164,Les Bouisses,43.5993251472128,3.83509284038327,0,S3561
278,07165,Les Bouisses,43.5985397484716,3.83533200074396,0,S3561
307,07261,Les Bouisses,43.5987552465326,3.83535002286381,0,S3561
400,10003,Les Bouisses,43.5963502466104,3.83699385906782,0,S3561
551,15114,Les Bouisses,43.5985578922206,3.83532010721021,0,S3561
1129,38200,Les Bouisses,43.5962954719026,3.83705426560027,0,S3561
S3562,,Les Pins,43.590965438245,3.87349846820293,1,
173,05104,Les Pins,43.590965438245,3.87349846820293,0,S3562
885,27114,Les Pins,43.5911458626373,3.87345384895569,0,S3562
S3563,,Les Roses,43.6025606787905,3.85448781446999,1,
122,04110,Les Roses,43.6025606787905,3.85448781446999,0,S3563
160,04231,Les Roses,43.6023443496639,3.85388829133743,0,S3563
S3564,,Louis Blanc,43.6147460835895,3.87833279432343,1,
1157,41129,Louis Blanc,43.6147460835895,3.87833279432343,0,S3564
1186,41227,Louis Blanc,43.614736216221,3.87839439343216,0,S3564
S3565,,Louis Lépine,43.6146278792328,3.91459521937689,1,
360,09137,Louis Lépine,43.6146278792328,3.91459521937689,0,S3565
394,09235,Louis Lépine,43.6147055077837,3.91482008144468,0,S3565
S3566,,Louis Ravaz,43.6200850643777,3.85230546399377,1,
79,03126,Louis Ravaz,43.6200850643777,3.85230546399377,0,S3566
85,03137,Louis Ravaz,43.6197106026762,3.85144171506991,0,S3566
94,03205,Louis Ravaz,43.6200064394645,3.8521425135668,0,S3566
114,03229,Louis Ravaz,43.6196663635916,3.85139104547153,0,S3566
S3567,,Louvain,43.6135139246229,3.8586886623758,1,
350,09116,Louvain,43.6135139246229,3.8586886623758,0,S3567
382,09212,Louvain,43.6133206890214,3.85900520415104,0,S3567
S3568,,Lucullus,43.5948225347089,3.88856844026861,1,
68,03109,Lucullus,43.5948225347089,3.88856844026861,0,S3568
105,03219,Lucullus,43.5946977939189,3.88849083951096,0,S3568
S3569,,Lycée Frédéric Bazille,43.6455571577945,3.86225411739591,1,
191,05202,Lycée Frédéric Bazille,43.6455571577945,3.86225411739591,0,S3569
539,13102,Lycée Frédéric Bazille,43.6449007956988,3.86226133682538,0,S3569
542,13202,Lycée Frédéric Bazille,43.6447836226638,3.8622829647471,0,S3569
S3570,,Lycée Georges Clemenceau,43.6030474392888,3.87159678912742,1,
175,05119,Lycée Georges Clemenceau,43.6030474392888,3.87159678912742,0,S3570
198,05213,Lycée Georges Clemenceau,43.6031371255808,3.87161156933615,0,S3570
S3571,,Lycée Jean Monnet,43.6239466290571,3.83451372964292,1,
306,07237,Lycée Jean Monnet,43.6239466290571,3.83451372964292,0,S3571
390,09226,Lycée Jean Monnet,43.623962547191,3.83466264657354,0,S3571
S3572,,Lycée Jules Ferry,43.6087094176474,3.84098047379125,1,
264,07124,Lycée Jules Ferry,43.6087094176474,3.84098047379125,0,S3572
285,07207,Lycée Jules Ferry,43.6086470295296,3.84094171591322,0,S3572
S3573,,Lycée Léonard de Vinci,43.6262395990625,3.8233864813467,1,
272,07136,Lycée Léonard de Vinci,43.6262395990625,3.8233864813467,0,S3573
305,07236,Lycée Léonard de Vinci,43.6264861412496,3.82310826394591,0,S3573
S3574,,Maison des Sports,43.6184281957958,3.8646476966565,1,
75,03120,Maison des Sports,43.6184281957958,3.8646476966565,0,S3574
98,03210,Maison des Sports,43.6183337125532,3.86433582336958,0,S3574
S3575,,Major Flandre,43.6270804078247,3.87261403434627,1,
406,10109,Major Flandre,43.6270804078247,3.87261403434627,0,S3575
445,10211,Major Flandre,43.626789739253,3.87409129860065,0,S3575
S3576,,Malbosc,43.6346185793054,3.8337787410841,1,
804,24121,Malbosc,43.6346185793054,3.8337787410841,0,S3576
821,24220,Malbosc,43.6346028309388,3.83361742383144,0,S3576
1148,41111,Malbosc,43.6345906749945,3.8331962785179,0,S3576
1195,41245,Malbosc,43.6346081347455,3.83323386788882,0,S3576
S3577,,Marché Gare,43.5838587086265,3.88582215427689,1,
63,03104,Marché Gare,43.5838587086265,3.88582215427689,0,S3577
110,03224,Marché Gare,43.5838285630334,3.88604393260801,0,S3577
S3578,,Maréchal Leclerc,43.5943315673444,3.88519082035123,1,
504,12106,Maréchal Leclerc,43.5943315673444,3.88519082035123,0,S3578
536,12231,Maréchal Leclerc,43.5942887608684,3.88504123606989,0,S3578
S3579,,Marie Caizergues,43.6212240874847,3.87542641257566,1,
204,05234,Marie Caizergues,43.6212240874847,3.87542641257566,0,S3579
489,11127,Marie Caizergues,43.6212869915203,3.87542810738973,0,S3579
S3580,,Marie Curie,43.6148395496496,3.83130540029117,1,
10,01114,Marie Curie,43.6148395496496,3.83130540029117,0,S3580
39,01224,Marie Curie,43.6147517362541,3.83115462710913,0,S3580
S3581,,Marie Durand,43.6183195422658,3.89807899528503,1,
356,09125,Marie Durand,43.6183195422658,3.89807899528503,0,S3581
373,09203,Marie Durand,43.6183673288716,3.89788231873107,0,S3581
S3582,,Martellière,43.6066899775183,3.83751283797397,1,
265,07125,Martellière,43.6066899775183,3.83751283797397,0,S3582
284,07206,Martellière,43.6071737551704,3.83828019885106,0,S3582
S3583,,Mas Argelliers,43.5868093352945,3.88943912542033,1,
65,03106,Mas Argelliers,43.5868093352945,3.88943912542033,0,S3583
108,03222,Mas Argelliers,43.5864911625409,3.8890594697363,0,S3583
S3584,,Mas de Bagnères,43.5868786438899,3.8586347092016,1,
432,10155,Mas de Bagnères,43.5868786438899,3.8586347092016,0,S3584
471,10253,Mas de Bagnères,43.5875102797689,3.85846602499,0,S3584
S3585,,Mas de Bellevue,43.6365070595409,3.81278627018709,1,
20,01134,Mas de Bellevue,43.6365070595409,3.81278627018709,0,S3585
27,01202,Mas de Bellevue,43.6371130378284,3.81251724810761,0,S3585
S3586,,Mas de Merle,43.6045080804015,3.85728587237362,1,
260,07119,Mas de Merle,43.6045080804015,3.85728587237362,0,S3586
289,07212,Mas de Merle,43.6043506212434,3.85761569208972,0,S3586
S3587,,Mas Drevon,43.5954674386514,3.86791750224146,1,
1210,42117,Mas Drevon,43.5954674386514,3.86791750224146,0,S3587
1257,42253,Mas Drevon,43.5954859359917,3.86788089130808,0,S3587
S3588,,Mas Saint-Pierre,43.5821086301202,3.87996267769651,1,
61,03102,Mas Saint-Pierre,43.5821086301202,3.87996267769651,0,S3588
112,03226,Mas Saint-Pierre,43.5817518243441,3.8803982165642,0,S3588
S3589,,Maurice Chauvet,43.6386436638714,3.85652395191788,1,
224,06120,Maurice Chauvet,43.6386436638714,3.85652395191788,0,S3589
230,06203,Maurice Chauvet,43.6385043496043,3.85684207595449,0,S3589
S3590,,Maurice Chevalier,43.6285798263215,3.88724577709418,1,
401,10103,Maurice Chevalier,43.6285798263215,3.88724577709418,0,S3590
450,10217,Maurice Chevalier,43.628268264615,3.88765810286778,0,S3590
S3591,,Millénaire,43.6034444255464,3.90843496228008,1,
418,10133,Millénaire,43.6034444255464,3.90843496228008,0,S3591
458,10233,Millénaire,43.6032091707317,3.90915836018176,0,S3591
1169,41153,Millénaire,43.6028806332787,3.91011422517616,0,S3591
1174,41203,Millénaire,43.6029075915366,3.91011496766347,0,S3591
S3592,,Mondial 98,43.6026172384494,3.90410725317879,1,
1168,41151,Mondial 98,43.6026172384494,3.90410725317879,0,S3592
1175,41205,Mondial 98,43.602644196743,3.90410799282751,0,S3592
S3593,,Monsieur Teste,43.6073852103855,3.83599705383341,1,
266,07126,Monsieur Teste,43.6073852103855,3.83599705383341,0,S3593
283,07205,Monsieur Teste,43.6069758571286,3.83634507709663,0,S3593
S3594,,Montmaur,43.6411470739613,3.86325036470027,1,
179,05127,Montmaur,43.6411470739613,3.86325036470027,0,S3594
193,05204,Montmaur,43.6404261480455,3.864010940994,0,S3594
S3595,,Mosson,43.6161290903821,3.81990628079244,1,
839,25126,Mosson,43.6161290903821,3.81990628079244,0,S3595
1143,41101,Mosson,43.6163194996841,3.81978749280886,0,S3595
1267,43103,Mosson,43.616223022779,3.81961176245642,0,S3595
1315,43255,Mosson,43.6162577816979,3.81969927757021,0,S3595
S3596,,Moularès (Hôtel de Ville),43.6007299548366,3.89535927969668,1,
1166,41147,Moularès (Hôtel de Ville),43.6007299548366,3.89535927969668,0,S3596
1177,41209,Moularès (Hôtel de Ville),43.6007378719135,3.89543371634385,0,S3596
S3597,,Moulin de Gasconnet,43.6339217418846,3.87450611961657,1,
486,11119,Moulin de Gasconnet,43.6339217418846,3.87450611961657,0,S3597
494,11204,Moulin de Gasconnet,43.6338309991395,3.87456556176909,0,S3597
S3598,,Muriers,43.6262060519225,3.84916365966573,1,
300,07224,Muriers,43.6262060519225,3.84916365966573,0,S3598
S3599,,Myrtes,43.6010747775961,3.86616279734264,1,
257,07116,Myrtes,43.6010747775961,3.86616279734264,0,S3599
S3600,,Nazareth,43.6216853966435,3.88027730699587,1,
184,05134,Nazareth,43.6216853966435,3.88027730699587,0,S3600
202,05232,Nazareth,43.6216496279571,3.88026396564836,0,S3600
S3601,,Nouveau Saint-Roch,43.5994929707284,3.87564516827548,1,
1213,42123,Nouveau Saint-Roch,43.5994929707284,3.87564516827548,0,S3601
1254,42247,Nouveau Saint-Roch,43.5995475912133,3.87559716042538,0,S3601
S3602,,Observatoire,43.6062629168428,3.87685436385639,1,
3,00020,Observatoire,43.6062629168428,3.87685436385639,0,S3602
51,02133,Observatoire,43.6064389353025,3.87648797097934,0,S3602
1278,43125,Observatoire,43.6064472174367,3.87653767936612,0,S3602
1304,43233,Observatoire,43.6065192829458,3.87652725063757,0,S3602
S3603,,Occitanie,43.6343581122312,3.84863696141071,1,
86,03138,Occitanie,43.6343581122312,3.84863696141071,0,S3603
113,03228,Occitanie,43.6346135344989,3.84837142414812,0,S3603
763,23130,Occitanie,43.634622866537,3.84834691659984,0,S3603
1150,41115,Occitanie,43.6346302977529,3.84845850910512,0,S3603
1193,41241,Occitanie,43.6346569114579,3.84848396836494,0,S3603
S3604,,Odysseum,43.6041206297931,3.92062653322998,1,
1170,41155,Odysseum,43.6041206297931,3.92062653322998,0,S3604
1173,41201,Odysseum,43.6041288916269,3.9206762459918,0,S3604
S3605,,Ormeaux,43.6020495221822,3.83375409130462,1,
275,07162,Ormeaux,43.6020495221822,3.83375409130462,0,S3605
308,07262,Ormeaux,43.6030089090294,3.83328441537796,0,S3605
S3606,,Oxford,43.6269461895049,3.82037286369424,1,
23,01138,Oxford,43.6269461895049,3.82037286369424,0,S3606
596,19202,Oxford,43.6270155369926,3.82056029899441,0,S3606
S3607,,Pablo Picasso,43.5978817223193,3.90334649118577,1,
1285,43145,Pablo Picasso,43.5978817223193,3.90334649118577,0,S3607
1297,43213,Pablo Picasso,43.5979421175295,3.90352132068884,0,S3607
S3608,,Paladilhe,43.612045606876,3.86718653369226,1,
256,07115,Paladilhe,43.612045606876,3.86718653369226,0,S3608
379,09209,Paladilhe,43.6123429616735,3.86650163928614,0,S3608
S3609,,Palissade,43.6074262128139,3.86963603622364,1,
503,11224,Palissade,43.6074262128139,3.86963603622364,0,S3609
S3610,,Palombes,43.6194859845483,3.89386654377238,1,
318,08116,Palombes,43.6194859845483,3.89386654377238,0,S3610
333,08208,Palombes,43.619735285097,3.89403420585313,0,S3610
S3611,,Pâquerettes,43.5996525843702,3.88147565333063,1,
507,12110,Pâquerettes,43.5996525843702,3.88147565333063,0,S3611
525,12208,Pâquerettes,43.5997761130627,3.88100893891673,0,S3611
S3612,,Parc de la Lironde,43.6086049433752,3.90654797245331,1,
422,10145,Parc de la Lironde,43.6086049433752,3.90654797245331,0,S3612
468,10250,Parc de la Lironde,43.6085247859529,3.90649628223077,0,S3612
S3613,,Parc Malbosc,43.6233929366949,3.83099713262187,1,
391,09227,Parc Malbosc,43.6233929366949,3.83099713262187,0,S3613
S3614,,Pas du Loup,43.6001236780564,3.84812682355374,1,
211,06101,Pas du Loup,43.6001236780564,3.84812682355374,0,S3614
242,06221,Pas du Loup,43.6004461447968,3.84885280875692,0,S3614
243,06222,Pas du Loup,43.6004461447968,3.84885280875692,0,S3614
S3615,,Passerines,43.5884276159416,3.87242845815497,1,
172,05103,Passerines,43.5884276159416,3.87242845815497,0,S3615
886,27115,Passerines,43.5880808453041,3.87215942534594,0,S3615
S3616,,Pastourelles,43.6220882999142,3.901671712448,1,
431,10154,Pastourelles,43.6220882999142,3.901671712448,0,S3616
470,10252,Pastourelles,43.6218353435453,3.9005139339348,0,S3616
S3617,,Patrice Lumumba,43.5788844592046,3.86455500174392,1,
430,10153,Patrice Lumumba,43.5788844592046,3.86455500174392,0,S3617
460,10242,Patrice Lumumba,43.5789404709457,3.86440811560615,0,S3617
S3618,,Paul Fajon,43.5951171451906,3.83775307792064,1,
132,04139,Paul Fajon,43.5951171451906,3.83775307792064,0,S3618
167,04246,Paul Fajon,43.5954646250803,3.83732929911734,0,S3618
552,15115,Paul Fajon,43.5951173167701,3.83774071371397,0,S3618
1128,38109,Paul Fajon,43.5963502466104,3.83699385906782,0,S3618
1138,38209,Paul Fajon,43.5962954719026,3.83705426560027,0,S3618
S3619,,Paul Painlevé,43.6111480844713,3.89853869912733,1,
353,09122,Paul Painlevé,43.6111480844713,3.89853869912733,0,S3619
376,09206,Paul Painlevé,43.6105273248078,3.89857121474418,0,S3619
S3620,,Pergola,43.6176378844592,3.83955756794993,1,
1271,43111,Pergola,43.6176378844592,3.83955756794993,0,S3620
1311,43247,Pergola,43.6181727167808,3.83923755077308,0,S3620
